index,repo_name,code-smells_ncloc,bug-fix-commits_ratio,avg_bug-issue_time,cognitive-complexity_ncloc,any-type-count_ncloc
240.0,Activiti/activiti-modeling-app,0.0050158107076654,0.38763197586727,inf,0.0430160287863918,0.0093501253952676
241.0,crypto-com/chain-desktop-wallet,0.0079279035099606,0.0943396226415094,708544.0952380953,0.0570538013280932,0.0027103943623797
242.0,gnosis/safe-react,0.0080730365995719,0.2495395948434622,3394233.4681583475,0.0681602687400103,0.0031154335870831
243.0,LiveSplit/LiveSplitOne,0.0103585657370517,0.0575916230366492,3870021.854545456,0.1235059760956175,0.0057104913678618
244.0,hyperspacedev/hyperspace,0.0121394748170469,0.0659090909090909,2522856.875,0.0879035729659922,0.0165303486870426
245.0,massif-press/compcon,0.0080371494909805,0.3617863199547767,1824431.9480225989,0.0862654045365243,0.002500446508305
246.0,robertknight/passcards,0.0128042178600009,0.0725806451612903,3045171.3157894737,0.0811090712234618,0.0111566162971331
247.0,lazerwalker/azure-mud,0.0253150803998261,0.1115646258503401,977857.0357142856,0.0922425032594524,0.0064102564102564
248.0,jussikinnula/angular-socket-io-chat,0.0218631178707224,inf,inf,0.0551330798479087,0.0256653992395437
249.0,microsoftgraph/microsoft-graph-explorer,0.0082534611288604,0.1010215664018161,4950267.909090909,0.0525825346112886,0.0075878594249201
250.0,Teyvat-Moe/Teyvat.moe,0.0140734949179046,0.2790697674418604,981695.0909090908,0.0577708279037442,0.0040830509947007
251.0,zyrouge/yukino-app,0.0102880658436214,inf,166918.57142857142,0.1035236625514403,0.0059156378600823
252.0,solendil/FractalJS,0.010122699386503,0.1992481203007518,2396693.4,0.108282208588957,0.0131901840490797
253.0,4gray/iptvnator,0.0053633681952266,0.1515151515151515,807372.2857142857,0.0423706087422901,0.0032180209171359
254.0,fttx/barcode-to-pc-app,0.0324662230288364,0.1971153846153846,3943007.588235294,0.2288767896753377,0.0034281105061504
255.0,pdepip/mmap.it,0.0416925948973242,0.3478260869565217,1221080.7,0.0684505289359054,0.0112009956440572
256.0,ethersphere/bee-dashboard,0.010482180293501,0.5166666666666667,775651.4285714285,0.0587002096436058,0.0
257.0,natixco/tabby,0.0111607142857142,0.0769230769230769,inf,0.0595238095238095,0.0081845238095238
258.0,lowmess/lowmess.com,0.0032051282051282,0.072,inf,0.0146520146520146,0.0
259.0,FrogTheFrog/steam-gyro-for-cemuhook,0.0084961767204757,0.1692307692307692,inf,0.1968988954970263,0.0165675446049277
260.0,justindujardin/angular-rpg,0.0109917101627264,0.2815533980582524,inf,0.0871968068774946,0.0216149831132944
261.0,frzyc/genshin-optimizer,0.0178613317248081,0.1896551724137931,inf,0.0771086759827083,0.0105224355752153
262.0,transistorsoft/cordova-background-geolocation-SampleApp,0.0083381253594019,0.0163934426229508,279549.8461538461,0.054054054054054,0.0218516388729154
263.0,elyukai/optolith-client,0.0129264956851163,0.1479385610347615,2591276.148367953,0.0628774766705801,0.008520836107043
264.0,inkandswitch/capstone,0.0078937926085396,0.0771992818671454,551460.4545454546,0.0990312163616792,0.0104054538930749
265.0,formium/formium,0.0173787110789283,0.05,979517.3636363636,0.0984793627805937,0.0438088341781317
266.0,InseeFrLab/keycloakify,0.0025075659316904,0.1203007518796992,inf,0.0153047989623865,0.0008646779074794
267.0,azu/irodr,0.0042044700154901,0.5393258426966292,2226575.333333333,0.0637309139190086,0.0057534852843549
268.0,runbox/runbox7,0.0079413561392791,0.4407176287051482,4114922.256756757,0.102993280390959,0.012919975565058
269.0,cybersemics/em,0.0240574880233284,0.0527448869752422,2539968.711309524,0.1101853780462403,0.0026556967298479
270.0,airgap-it/airgap-wallet,0.0119680851063829,0.340192926045016,inf,0.077763644773358,0.0103492136910268
271.0,Azure/azure-iot-explorer,0.0057443029363969,0.390625,2474667.9,0.0469747930917198,0.0071803786704962
272.0,demokratie-live/democracy-client,0.0160165468961311,0.2031403336604514,5000758.34893617,0.027445572909761,0.0178462517567818
273.0,LiskHQ/lisk-core,0.0095797675309745,0.1128712871287128,1068554.3218390804,0.0493038702260825,0.0020436837399412
274.0,Prisma-care/mobile-app,0.020852641334569,0.2474489795918367,589026.15,0.033595922150139,0.0057924003707136
275.0,intershop/intershop-pwa,0.0033816983640672,0.1316070475173518,3276104.430379747,0.0408694144170183,0.0005877025646954
276.0,microsoft/tilecode,0.0182060390763765,0.1493506493506493,2378235.074074074,0.2181764357608052,0.0004440497335701
277.0,ashfurrow/blog,0.0023619722468261,0.0175438596491228,687009.8947368421,0.0153528196043696,0.0044286979627989
278.0,moshfeu/y2mp3,0.0065189048239895,0.131578947368421,1469503.4166666667,0.0691003911342894,0.0043459365493263
279.0,vincentlaucsb/experiencer,0.0147765711233754,0.0292887029288702,inf,0.08118212568987,0.002848495638241
280.0,artutra/OpenChord,0.017220172201722,0.0619266055045871,4720977.111111111,0.083230832308323,0.000820008200082
281.0,bullhorn/career-portal,0.0133676092544987,0.25,4559399.142857143,0.1033419023136246,0.0796915167095115
282.0,daostack/alchemy,0.0194153577661431,0.2150604276417725,2805886.8307692306,0.1417430191972077,0.0282504363001745
283.0,d4l-data4life/covapp,0.015228426395939,0.1290322580645161,inf,0.075014100394811,0.0020680579056213
284.0,dittos/diffmonster,0.0361420017108639,inf,inf,0.0641573994867408,0.0040633019674935
285.0,ionic-team/ionic-stencil-conference-app,0.012452625879805,0.3655913978494624,inf,0.0611802923659989,0.0297780184082295
286.0,aredden/electron-G14Control,0.0123542202016208,0.2388059701492537,inf,0.1305593990907294,0.008796204783554
287.0,gigocabrera/MoneyLeash2,0.0130174433741213,0.4527027027027027,inf,0.0700338453527727,0.0143191877115334
288.0,neo-one-suite/neo-one,0.0061319336573633,0.3164435946462715,5101536.62962963,0.0643258004710126,0.0050483539610161
289.0,dedpnd/yaradio-yamusic,0.0177353342428376,inf,5604187.222222222,0.0954979536152796,0.0068212824010914
290.0,commudle/commudle-ng,0.0149862090101133,0.25,inf,0.0461844927980386,0.0087036469506589
291.0,remap-keys/remap,0.0038065411399253,0.1406593406593406,530104.717948718,0.0201402945931838,0.0012094361481368
292.0,ritz078/raaga,0.011983223487118,0.4342105263157895,16993507.0,0.0632115038945476,0.0062911923307369
293.0,burst-apps-team/phoenix,0.0074832775919732,0.612691466083151,1199572.4958677683,0.052257525083612,0.0111204013377926
294.0,cheshire137/competiwatch-desktop,0.0074520936834634,0.007168458781362,922119.3636363636,0.1040927371658386,0.0078069552874378
295.0,dzcode-io/dzcode.io,0.0129783693843594,0.1563876651982378,1343768.2857142857,0.0590682196339434,0.0
296.0,qusly/qusly,0.0110091743119266,0.2283609576427256,inf,0.0721100917431192,0.0086238532110091
297.0,peterpeterparker/tietracker,0.0084668884185061,0.1515892420537897,2449619.25,0.1214091321439371,0.0025703054127608
298.0,onflow/flow-playground,0.0081412682031877,0.1346153846153846,3753977.6666666665,0.0472422887283568,0.0141038871689026
299.0,ArkEcosystem/mobile-wallet,0.0076321221139538,0.3278061224489796,4075659.46875,0.0439207027312436,0.0080161282580521
300.0,jsynowiec/airqmon,0.0060501296456352,0.0361990950226244,885974.8571428572,0.0522904062229904,0.0
301.0,commandeer/open,0.0308699719363891,0.0277777777777777,3897897.787878788,0.1005612722170252,0.0135640785781103
302.0,cherrytwist/client-web,0.0066173051471903,0.0628825820812465,648771.2573099416,0.0471080588045927,0.0006080766892012
303.0,sef-global/scholarx-frontend,0.0055728934462773,0.0198019801980198,935488.3428571428,0.0655372269282211,0.0011145786892554
304.0,Joystream/pioneer,0.0052307496984701,0.0969529085872576,489199.3783783784,0.0255316447660763,0.0059417253856408
305.0,rolling-scopes-school/RSS-Teams-FE,0.0052571753339016,0.39451476793248946,63730.53846153846,0.0431940892298948,0.0042625745950554
